,Distributor,URL
8971,Apparition,https://www.boxofficemojo.com/movies/?id=brightstar.htm
8972,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=goodhair.htm
8973,Summit Entertainment,https://www.boxofficemojo.com/movies/?id=brothersbloom.htm
8974,Miramax,https://www.boxofficemojo.com/movies/?id=cheri.htm
8975,Focus Features,https://www.boxofficemojo.com/movies/?id=sinnombre.htm
8976,Eros,https://www.boxofficemojo.com/movies/?id=loveaajkal.htm
8977,Fox Searchlight,https://www.boxofficemojo.com/movies/?id=adam.htm
8978,Story Island Entertainment,https://www.boxofficemojo.com/movies/?id=isanybodythere.htm
8979,Truly Indie,https://www.boxofficemojo.com/movies/?id=valentinolastemperor.htm
8980,First Look,https://www.boxofficemojo.com/movies/?id=badlieutenant09.htm
8981,Lionsgate,https://www.boxofficemojo.com/movies/?id=battleforterra.htm
8982,Vivendi Entertainment,https://www.boxofficemojo.com/movies/?id=newyorkiloveyou.htm
8983,Eros,https://www.boxofficemojo.com/movies/?id=kambakkhtishq.htm
8984,Buena Vista,https://www.boxofficemojo.com/movies/?id=xgames3d.htm
8985,UTV Communications,https://www.boxofficemojo.com/movies/?id=kaminey.htm
8986,Freestyle Releasing,https://www.boxofficemojo.com/movies/?id=meandorsonwelles.htm
8987,International Film Circuit,https://www.boxofficemojo.com/movies/?id=yoohoomrsgoldberg.htm
8988,Sony Classics,https://www.boxofficemojo.com/movies/?id=sugar09.htm
8989,Yash Raj,https://www.boxofficemojo.com/movies/?id=newyork09.htm
8990,Fox,https://www.boxofficemojo.com/movies/?id=aliensintheattic.htm
8991,Universal,https://www.boxofficemojo.com/movies/?id=fighting.htm
8992,MGM,https://www.boxofficemojo.com/movies/?id=fame09.htm
8993,Warner Bros.,https://www.boxofficemojo.com/movies/?id=shorts.htm
8994,Weinstein Company,https://www.boxofficemojo.com/movies/?id=nine.htm
8995,Buena Vista,https://www.boxofficemojo.com/movies/?id=jonasbros3dconcert.htm
8996,Warner Bros. (New Line),https://www.boxofficemojo.com/movies/?id=inkheart.htm
8997,Summit Entertainment,https://www.boxofficemojo.com/movies/?id=hurtlocker.htm
8998,Fox,https://www.boxofficemojo.com/movies/?id=jennifersbody.htm
8999,Miramax,https://www.boxofficemojo.com/movies/?id=adventureland.htm
9000,Universal,https://www.boxofficemojo.com/movies/?id=perfectgetaway.htm
9001,Buena Vista,https://www.boxofficemojo.com/movies/?id=ponyo.htm
9002,Fox,https://www.boxofficemojo.com/movies/?id=iloveyoubethcooper.htm
9003,Fox Searchlight,https://www.boxofficemojo.com/movies/?id=amelia.htm
9004,Lionsgate,https://www.boxofficemojo.com/movies/?id=crank2.htm
9005,Sony Classics,https://www.boxofficemojo.com/movies/?id=aneducation.htm
9006,Overture Films,https://www.boxofficemojo.com/movies/?id=sunshinecleaning.htm
9007,Apparition,https://www.boxofficemojo.com/movies/?id=youngvictoria.htm
9008,Sony / Screen Gems,https://www.boxofficemojo.com/movies/?id=noteasilybroken.htm
9009,Warner Bros.,https://www.boxofficemojo.com/movies/?id=whiteout.htm
9010,Summit Entertainment,https://www.boxofficemojo.com/movies/?id=nextdayair.htm
9011,Fox,https://www.boxofficemojo.com/movies/?id=dragonball.htm
9012,Miramax,https://www.boxofficemojo.com/movies/?id=everybodysfine09.htm
9013,Fox,https://www.boxofficemojo.com/movies/?id=streetfighter09.htm
9014,Weinstein / Dimension,https://www.boxofficemojo.com/movies/?id=road08.htm
9015,Freestyle Releasing,https://www.boxofficemojo.com/movies/?id=collector09.htm
9016,Focus Features,https://www.boxofficemojo.com/movies/?id=takingwoodstock.htm
9017,Fox,https://www.boxofficemojo.com/movies/?id=postgrad.htm
9018,Sony Classics,https://www.boxofficemojo.com/movies/?id=whateverworks.htm
9019,Sony Classics,https://www.boxofficemojo.com/movies/?id=brokenembraces.htm
9020,Fox Searchlight,https://www.boxofficemojo.com/movies/?id=missmarch.htm
9021,Magnolia,https://www.boxofficemojo.com/movies/?id=foodinc.htm
9022,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=septemberissue.htm
9023,Magnolia,https://www.boxofficemojo.com/movies/?id=twolovers.htm
9024,Sony Classics,https://www.boxofficemojo.com/movies/?id=easyvirtue.htm
9025,Freestyle Releasing,https://www.boxofficemojo.com/movies/?id=myoneandonly.htm
9026,IFC,https://www.boxofficemojo.com/movies/?id=intheloop.htm
9027,Sony Classics,https://www.boxofficemojo.com/movies/?id=whiteribbon.htm
9028,Sony Classics,https://www.boxofficemojo.com/movies/?id=rudoycursi.htm
9029,Sony Classics,https://www.boxofficemojo.com/movies/?id=everylittlestep.htm
9030,IFC,https://www.boxofficemojo.com/movies/?id=summerhours.htm
9031,Sony Classics,https://www.boxofficemojo.com/movies/?id=itmightgetloud.htm
9032,Regent Releasing,https://www.boxofficemojo.com/movies/?id=departures.htm
9033,Freestyle Releasing,https://www.boxofficemojo.com/movies/?id=ihopetheyservebeerinhell.htm
9034,Five & Two Pictures,https://www.boxofficemojo.com/movies/?id=secretsofjonathansperry.htm
9035,Overture Films,https://www.boxofficemojo.com/movies/?id=paperheart.htm
9036,Warner Bros.,https://www.boxofficemojo.com/movies/?id=wizardofoz09.htm
9037,Oscilloscope Pictures,https://www.boxofficemojo.com/movies/?id=messenger09.htm
9038,IFC,https://www.boxofficemojo.com/movies/?id=paris09.htm
9039,Lionsgate,https://www.boxofficemojo.com/movies/?id=morethanagame.htm
9040,Eros,https://www.boxofficemojo.com/movies/?id=dedanadan.htm
9041,Warner Bros.,https://www.boxofficemojo.com/movies/?id=chandnichowktochina.htm
9042,Sony Classics,https://www.boxofficemojo.com/movies/?id=tyson.htm
9043,UTV Communications,https://www.boxofficemojo.com/movies/?id=delhi6.htm
9044,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=cove09.htm
9045,Miramax,https://www.boxofficemojo.com/movies/?id=boysareback.htm
9046,Eros,https://www.boxofficemojo.com/movies/?id=billu.htm
9047,Magnolia,https://www.boxofficemojo.com/movies/?id=greatbuckhoward.htm
9048,UTV Communications,https://www.boxofficemojo.com/movies/?id=wakeupsid.htm
9049,Weinstein Company,https://www.boxofficemojo.com/movies/?id=fanboys.htm
9050,After Dark Films,https://www.boxofficemojo.com/movies/?id=echelonconspiracy.htm
9051,Shorts International,https://www.boxofficemojo.com/movies/?id=2008oscarshorts.htm
9052,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=stoningofsorayam.htm
9053,Magnolia,https://www.boxofficemojo.com/movies/?id=redcliff.htm
9054,Magnolia,https://www.boxofficemojo.com/movies/?id=girlfrommonaco.htm
9055,IFC,https://www.boxofficemojo.com/movies/?id=lemontree.htm
9056,Samuel Goldwyn,https://www.boxofficemojo.com/movies/?id=americanviolet.htm
9057,Music Box Films,https://www.boxofficemojo.com/movies/?id=shallwekiss.htm
9058,Warner Bros.,https://www.boxofficemojo.com/movies/?id=polarexpressimax09.htm
9059,Vitagraph,https://www.boxofficemojo.com/movies/?id=baadermeinhofcomplex.htm
9060,Sony Classics,https://www.boxofficemojo.com/movies/?id=damnedunited.htm
9061,Screen Media,https://www.boxofficemojo.com/movies/?id=lymelife.htm
9062,Buena Vista,https://www.boxofficemojo.com/movies/?id=nbc3d09.htm
9063,Unknown,https://www.boxofficemojo.com/movies/?id=thelittletraitor.htm
9064,AdLabs,https://www.boxofficemojo.com/movies/?id=luckbychance.htm
9065,Eros,https://www.boxofficemojo.com/movies/?id=wanted09.htm
9066,Sony Classics,https://www.boxofficemojo.com/movies/?id=lornassilence.htm
9067,Focus Features,https://www.boxofficemojo.com/movies/?id=thirst.htm
9068,Sony Classics,https://www.boxofficemojo.com/movies/?id=ohorten.htm
9069,Senator Distribution,https://www.boxofficemojo.com/movies/?id=informers.htm
9070,Strand,https://www.boxofficemojo.com/movies/?id=womaninberlin.htm
9071,Freestyle Releasing,https://www.boxofficemojo.com/movies/?id=thateveningsun.htm
9072,Eros,https://www.boxofficemojo.com/movies/?id=teramerakirishta.htm
9073,Samuel Goldwyn,https://www.boxofficemojo.com/movies/?id=bloodthelastvampire.htm
9074,Cinedigm Entertainment,https://www.boxofficemojo.com/movies/?id=largerthanlifein3d.htm
9075,Music Box Films,https://www.boxofficemojo.com/movies/?id=ildivo.htm
9076,First Independent Pictures,https://www.boxofficemojo.com/movies/?id=bigfan.htm
9077,Magnolia,https://www.boxofficemojo.com/movies/?id=worldsgreatestdad.htm
9078,Sony Classics,https://www.boxofficemojo.com/movies/?id=soulpower.htm
9079,Big Pictures,https://www.boxofficemojo.com/movies/?id=paa.htm
9080,Arthouse Films,https://www.boxofficemojo.com/movies/?id=herbanddorothy.htm
9081,Janus Films,https://www.boxofficemojo.com/movies/?id=revanche.htm
9082,Cinema Guild,https://www.boxofficemojo.com/movies/?id=35shotsofrum.htm
9083,Shadow Dist.,https://www.boxofficemojo.com/movies/?id=youssoundour.htm
9084,IFC,https://www.boxofficemojo.com/movies/?id=stillwalking.htm
9085,Zeitgeist,https://www.boxofficemojo.com/movies/?id=atowncalledpanic.htm
9086,Zeitgeist,https://www.boxofficemojo.com/movies/?id=horseboy.htm
9087,Image Entertainment,https://www.boxofficemojo.com/movies/?id=otherman.htm
9088,IFC,https://www.boxofficemojo.com/movies/?id=flameandcitron.htm
9089,Variance Films,https://www.boxofficemojo.com/movies/?id=untilthelighttakesus.htm
9090,Samuel Goldwyn,https://www.boxofficemojo.com/movies/?id=management.htm
9091,Samuel Goldwyn,https://www.boxofficemojo.com/movies/?id=coldsouls.htm
9092,Music Box Films,https://www.boxofficemojo.com/movies/?id=seraphine.htm
9093,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=goodbyesolo.htm
9094,Sony Classics,https://www.boxofficemojo.com/movies/?id=paris36.htm
9095,Indican,https://www.boxofficemojo.com/movies/?id=wonderofitall.htm
9096,UTV Communications,https://www.boxofficemojo.com/movies/?id=kurbaan.htm
9097,8X Entertainment,https://www.boxofficemojo.com/movies/?id=cross09.htm
9098,Magnolia,https://www.boxofficemojo.com/movies/?id=girlfriendexperience.htm
9099,Abramorama,https://www.boxofficemojo.com/movies/?id=anvil.htm
9100,Slowhand Cinema,https://www.boxofficemojo.com/movies/?id=playthegame.htm
9101,Yash Raj,https://www.boxofficemojo.com/movies/?id=dilbolehadippa.htm
9102,National Geographic Entertainment,https://www.boxofficemojo.com/movies/?id=amreeka.htm
9103,IFC,https://www.boxofficemojo.com/movies/?id=everlastingmoments.htm
9104,Elephant Eye Films,https://www.boxofficemojo.com/movies/?id=maid09.htm
9105,Zipporah Films,https://www.boxofficemojo.com/movies/?id=ladanse.htm
9106,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=frommexicowithlove.htm
9107,American Zoetrope,https://www.boxofficemojo.com/movies/?id=tetro.htm
9108,Regent Releasing,https://www.boxofficemojo.com/movies/?id=littleashes.htm
9109,Weinstein Company,https://www.boxofficemojo.com/movies/?id=crossingover.htm
9110,Focus Features,https://www.boxofficemojo.com/movies/?id=limitsofcontrol.htm
9111,Magnolia,https://www.boxofficemojo.com/movies/?id=humpday.htm
9112,IFC,https://www.boxofficemojo.com/movies/?id=antichrist.htm
9113,Full Circle Releasing,https://www.boxofficemojo.com/movies/?id=transylmania.htm
9114,Liberation Entertainment,https://www.boxofficemojo.com/movies/?id=tokyo09.htm
9115,Samuel Goldwyn,https://www.boxofficemojo.com/movies/?id=merrygentleman.htm
9116,Screen Media,https://www.boxofficemojo.com/movies/?id=privatelivesofpippalee.htm
9117,Oscilloscope Pictures,https://www.boxofficemojo.com/movies/?id=unmistakenchild.htm
9118,Studio 18,https://www.boxofficemojo.com/movies/?id=londondreams.htm
9119,Sony Classics,https://www.boxofficemojo.com/movies/?id=adoration.htm
9120,Magnolia,https://www.boxofficemojo.com/movies/?id=outrage09.htm
9121,Regent Releasing,https://www.boxofficemojo.com/movies/?id=tokyosonata.htm
9122,UTV Communications,https://www.boxofficemojo.com/movies/?id=whatsyourrashee.htm
9123,Anchor Bay Films,https://www.boxofficemojo.com/movies/?id=spread.htm
9124,Apparition,https://www.boxofficemojo.com/movies/?id=blackdynamite.htm
9125,Cinema Guild,https://www.boxofficemojo.com/movies/?id=beachesofagnes.htm
9126,Samuel Goldwyn,https://www.boxofficemojo.com/movies/?id=untitled.htm
9127,AdLabs,https://www.boxofficemojo.com/movies/?id=doknotdisturb.htm
9128,Magnolia,https://www.boxofficemojo.com/movies/?id=burningplain.htm
9129,UTV Communications,https://www.boxofficemojo.com/movies/?id=mainaurrmrskhanna.htm
9130,Shadow Dist.,https://www.boxofficemojo.com/movies/?id=yesmenfixtheworld.htm
9131,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=shrink.htm
9132,Variance Films,https://www.boxofficemojo.com/movies/?id=passporttolove.htm
9133,First Run,https://www.boxofficemojo.com/movies/?id=crude.htm
9134,Third Rail Releasing,https://www.boxofficemojo.com/movies/?id=outlander.htm
9135,Zeitgeist,https://www.boxofficemojo.com/movies/?id=tulpan.htm
9136,Samuel Goldwyn,https://www.boxofficemojo.com/movies/?id=brothersatwar.htm
9137,Studio 18,https://www.boxofficemojo.com/movies/?id=luck09.htm
9138,Samuel Goldwyn,https://www.boxofficemojo.com/movies/?id=freesty09.htm
9139,Zeitgeist,https://www.boxofficemojo.com/movies/?id=fados.htm
9140,Sony Classics,https://www.boxofficemojo.com/movies/?id=12.htm
9141,Slowhand Cinema,https://www.boxofficemojo.com/movies/?id=streetdreams.htm
9142,Zeitgeist,https://www.boxofficemojo.com/movies/?id=examinedlife.htm
9143,Regent Releasing,https://www.boxofficemojo.com/movies/?id=songofsparrows.htm
9144,Fox Searchlight,https://www.boxofficemojo.com/movies/?id=gentlemenbroncos.htm
9145,Sky Island Films,https://www.boxofficemojo.com/movies/?id=killingkasztner.htm
9146,Studio 18,https://www.boxofficemojo.com/movies/?id=lifepartner.htm
9147,International Film Circuit,https://www.boxofficemojo.com/movies/?id=waywegetby.htm
9148,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=alientrespass.htm
9149,Paramount Vantage,https://www.boxofficemojo.com/movies/?id=carriers.htm
9150,First Independent Pictures,https://www.boxofficemojo.com/movies/?id=gigantic.htm
9151,Zeitgeist,https://www.boxofficemojo.com/movies/?id=afghanstar.htm
9152,Studio 18,https://www.boxofficemojo.com/movies/?id=shortkut.htm
9153,Oscilloscope Pictures,https://www.boxofficemojo.com/movies/?id=noimpactman.htm
9154,Rialto,https://www.boxofficemojo.com/movies/?id=madeinusa09.htm
9155,Music Box Films,https://www.boxofficemojo.com/movies/?id=cloud9.htm
9156,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=mysteryteam.htm
9157,Peace Arch Entertainment,https://www.boxofficemojo.com/movies/?id=mysteriesofpittsburgh.htm
9158,Lorber Films,https://www.boxofficemojo.com/movies/?id=thesun.htm
9159,Paladin,https://www.boxofficemojo.com/movies/?id=disgrace.htm
9160,Magnolia,https://www.boxofficemojo.com/movies/?id=julia09.htm
9161,Shadow Dist.,https://www.boxofficemojo.com/movies/?id=skillslikethis.htm
9162,Cinema Guild,https://www.boxofficemojo.com/movies/?id=jerichow.htm
9163,Palisades Tartan,https://www.boxofficemojo.com/movies/?id=silentlight.htm
9164,Cinema Libre Studio,https://www.boxofficemojo.com/movies/?id=endofpoverty.htm
9165,Buena Vista,https://www.boxofficemojo.com/movies/?id=shermanbrothersstory.htm
9166,Emerging Pictures,https://www.boxofficemojo.com/movies/?id=laboheme09.htm
9167,Anchor Bay Films,https://www.boxofficemojo.com/movies/?id=bartgotaroom.htm
9168,IFC,https://www.boxofficemojo.com/movies/?id=policeadjective.htm
9169,Cinedigm Entertainment,https://www.boxofficemojo.com/movies/?id=opa.htm
9170,Oscilloscope Pictures,https://www.boxofficemojo.com/movies/?id=burmavj.htm
9171,21st Century Film Production,https://www.boxofficemojo.com/movies/?id=royalkill.htm
9172,Rialto,https://www.boxofficemojo.com/movies/?id=brightonrock09.htm
9173,Wave Releasing,https://www.boxofficemojo.com/movies/?id=owlandthesparrow.htm
9174,IFC,https://www.boxofficemojo.com/movies/?id=deadsnow.htm
9175,Cinema Guild,https://www.boxofficemojo.com/movies/?id=beeswax.htm
9176,Koch Lorber Films,https://www.boxofficemojo.com/movies/?id=justanotherlovestory.htm
9177,Roadside Attractions,https://www.boxofficemojo.com/movies/?id=goldenboys.htm
9178,Anchor Bay Films,https://www.boxofficemojo.com/movies/?id=slamminsalmon.htm
9179,Magnolia,https://www.boxofficemojo.com/movies/?id=bigmanjapan.htm
9180,First Run,https://www.boxofficemojo.com/movies/?id=absurdistan.htm
9181,Mitropoulos Films,https://www.boxofficemojo.com/movies/?id=ohmygod.htm
9182,IFC,https://www.boxofficemojo.com/movies/?id=uncertainty.htm
9183,First Run,https://www.boxofficemojo.com/movies/?id=ourcitydreams.htm
9184,The Film Desk,https://www.boxofficemojo.com/movies/?id=mississippimermaid09.htm
9185,Strand,https://www.boxofficemojo.com/movies/?id=oftimeandthecity.htm
9186,Strand,https://www.boxofficemojo.com/movies/?id=weddingsong.htm
9187,Cinema Guild,https://www.boxofficemojo.com/movies/?id=24city.htm
9188,Mypheduh Films,https://www.boxofficemojo.com/movies/?id=teza.htm
9189,Maya Entertainment,https://www.boxofficemojo.com/movies/?id=mancora.htm
9190,Hannover House,https://www.boxofficemojo.com/movies/?id=wareaglearkansas.htm
9191,Yash Raj,https://www.boxofficemojo.com/movies/?id=allthebest.htm
9192,Koch Lorber Films,https://www.boxofficemojo.com/movies/?id=katyn.htm
9193,First Run,https://www.boxofficemojo.com/movies/?id=ballerina.htm
9194,Indican,https://www.boxofficemojo.com/movies/?id=monsterbeachparty.htm
9195,IFC,https://www.boxofficemojo.com/movies/?id=medicineformelancholy.htm
9196,Eleven Arts,https://www.boxofficemojo.com/movies/?id=evangelion1.htm
9197,Magnolia,https://www.boxofficemojo.com/movies/?id=bronson.htm
9198,Strand,https://www.boxofficemojo.com/movies/?id=cherryblossoms.htm
9199,Indican,https://www.boxofficemojo.com/movies/?id=rolling09.htm
9200,Magnolia,https://www.boxofficemojo.com/movies/?id=ongbak2.htm
9201,Magnolia,https://www.boxofficemojo.com/movies/?id=houseofthedevil.htm
9202,Strand,https://www.boxofficemojo.com/movies/?id=headlesswoman.htm
9203,Shadow Dist.,https://www.boxofficemojo.com/movies/?id=underourskin.htm
9204,Freestyle Releasing,https://www.boxofficemojo.com/movies/?id=motherhood.htm
9205,Argot Pictures,https://www.boxofficemojo.com/movies/?id=throwdownyourheart.htm
9206,Rialto,https://www.boxofficemojo.com/movies/?id=z09.htm
9207,Maya Entertainment,https://www.boxofficemojo.com/movies/?id=sleepdealer.htm
9208,Argot Pictures,https://www.boxofficemojo.com/movies/?id=cripsandbloods.htm
